MES_COTIZACION,COD_CLIENTE,COD_SOL,GARANTIA,IMPORTE,PLAZO,TEA_MINIMA,FLG_DESEMBOLSO
1/07/2019,==BBVAPE487375617,==BBVAPE56731449,SIN GARANTIA,79600,60,0.18600000000000003,0
1/07/2019,==BBVAPE487375617,==BBVAPE56946639,SIN GARANTIA,79600,60,0.18600000000000003,0
1/07/2019,==BBVAPE487375617,==BBVAPE56947467,SIN GARANTIA,79600,60,0.18600000000000003,0
1/07/2019,==BBVAPE487375617,==BBVAPE10600149,SIN GARANTIA,79600,60,0.2005,0
1/07/2019,==BBVAPE439346487,==BBVAPE57253773,SIN GARANTIA,35600,36,0.188,0
1/07/2019,==BBVAPE439346487,==BBVAPE10975323,SIN GARANTIA,35600,36,0.2025,1
1/07/2019,==BBVAPE437448621,==BBVAPE57001233,SIN GARANTIA,5100,36,0.312,1
1/07/2019,==BBVAPE469319691,==BBVAPE56988885,SIN GARANTIA,21200,60,0.19699999999999998,0
1/07/2019,==BBVAPE469319691,==BBVAPE57140661,SIN GARANTIA,21200,60,0.19699999999999998,0
1/07/2019,==BBVAPE469319691,==BBVAPE57178767,SIN GARANTIA,21200,60,0.19699999999999998,0
1/07/2019,==BBVAPE469319691,==BBVAPE10764633,SIN GARANTIA,21200,60,0.2115,1
1/07/2019,==BBVAPE471894303,==BBVAPE56794791,SIN GARANTIA,10000,36,0.2055,1
1/07/2019,==BBVAPE471894303,==BBVAPE56825985,SIN GARANTIA,10000,36,0.2055,0
1/07/2019,==BBVAPE471894303,==BBVAPE56841879,SIN GARANTIA,10000,36,0.2055,0
1/07/2019,==BBVAPE483676473,==BBVAPE56981217,SIN GARANTIA,24200,60,0.19699999999999998,0
1/07/2019,==BBVAPE511416075,==BBVAPE57166977,SIN GARANTIA,16500,48,0.2,0
1/07/2019,==BBVAPE412415895,==BBVAPE57042507,SIN GARANTIA,10900,36,0.2055,0
1/07/2019,==BBVAPE412415895,==BBVAPE57042939,SIN GARANTIA,10900,36,0.2055,0
1/07/2019,==BBVAPE495364053,==BBVAPE56950833,SIN GARANTIA,14400,60,0.2085,1
1/07/2019,==BBVAPE432595713,==BBVAPE56685909,SIN GARANTIA,3500,36,0.337,0
1/07/2019,==BBVAPE432595713,==BBVAPE56716869,SIN GARANTIA,3500,36,0.337,1
1/07/2019,==BBVAPE472500129,==BBVAPE57063243,SIN GARANTIA,39100,60,0.18600000000000003,0
1/07/2019,==BBVAPE450631641,==BBVAPE10633233,SIN GARANTIA,7600,48,0.327,1
1/07/2019,==BBVAPE442062813,==BBVAPE56954757,SIN GARANTIA,11100,48,0.2085,1
1/07/2019,==BBVAPE437186001,==BBVAPE56732097,SIN GARANTIA,3500,48,0.145,0
1/07/2019,==BBVAPE495981057,==BBVAPE56924643,SIN GARANTIA,5700,36,0.3015,0
1/07/2019,==BBVAPE435434223,==BBVAPE56906247,SIN GARANTIA,36700,48,0.18600000000000003,0
1/07/2019,==BBVAPE435434223,==BBVAPE56968869,SIN GARANTIA,36700,48,0.18600000000000003,0
1/07/2019,==BBVAPE435434223,==BBVAPE10052373,SIN GARANTIA,30000,36,0.2005,1
1/07/2019,==BBVAPE427128483,==BBVAPE10880337,SIN GARANTIA,8000,36,0.327,0
1/07/2019,==BBVAPE450822819,==BBVAPE56854767,SIN GARANTIA,30900,60,0.18899999999999997,0
1/07/2019,==BBVAPE465590991,==BBVAPE56694801,SIN GARANTIA,5000,24,0.312,0
1/07/2019,==BBVAPE465590991,==BBVAPE56718399,SIN GARANTIA,5000,24,0.312,1
1/07/2019,==BBVAPE480661491,==BBVAPE57091431,SIN GARANTIA,8900,48,0.312,1
1/07/2019,==BBVAPE420788325,==BBVAPE57199251,SIN GARANTIA,2100,6,0.3441,1
1/07/2019,==BBVAPE402769263,==BBVAPE10647939,SIN GARANTIA,5500,48,0.327,1
1/07/2019,==BBVAPE483893931,==BBVAPE10974261,DINERARIA,3000,24,0.355,0
1/07/2019,==BBVAPE477060519,==BBVAPE56911971,SIN GARANTIA,9300,48,0.3015,0
1/07/2019,==BBVAPE461725113,==BBVAPE57195057,SIN GARANTIA,3700,24,0.3441,1
1/07/2019,==BBVAPE461725113,==BBVAPE57216675,SIN GARANTIA,3700,24,0.3441,0
1/07/2019,==BBVAPE425896725,==BBVAPE57238041,SIN GARANTIA,10100,36,0.2085,0
1/07/2019,==BBVAPE425896725,==BBVAPE57252477,SIN GARANTIA,10100,36,0.2085,1
1/07/2019,==BBVAPE468485445,==BBVAPE57142803,SIN GARANTIA,2700,48,0.3369,0
1/07/2019,==BBVAPE468485445,==BBVAPE57150957,SIN GARANTIA,3100,60,0.3369,0
1/07/2019,==BBVAPE468485445,==BBVAPE10944165,SIN GARANTIA,50000,48,0.1995,1
1/07/2019,==BBVAPE442947027,==BBVAPE10757667,SIN GARANTIA,20000,24,0.2145,0
1/07/2019,==BBVAPE392804571,==BBVAPE10617447,SIN GARANTIA,100000,36,0.18600000000000003,1
1/07/2019,==BBVAPE438803211,==BBVAPE10721037,SIN GARANTIA,50000,48,0.2015,0
1/07/2019,==BBVAPE452756667,==BBVAPE56852157,SIN GARANTIA,12600,60,0.165,0
1/07/2019,==BBVAPE452756667,==BBVAPE57016443,SIN GARANTIA,12600,60,0.165,1
1/07/2019,==BBVAPE426548793,==BBVAPE10816383,SIN GARANTIA,20000,12,0.2145,1
1/07/2019,==BBVAPE416116047,==BBVAPE56765757,SIN GARANTIA,5200,24,0.312,1
1/07/2019,==BBVAPE441552603,==BBVAPE56990145,SIN GARANTIA,2300,36,0.3369,0
1/07/2019,==BBVAPE504177141,==BBVAPE56990451,SIN GARANTIA,6700,24,0.312,1
1/07/2019,==BBVAPE411920733,==BBVAPE10369299,SIN GARANTIA,5000,13,0.327,1
1/07/2019,==BBVAPE435591111,==BBVAPE57121869,SIN GARANTIA,8300,60,0.312,0
1/07/2019,==BBVAPE461167959,==BBVAPE56966979,SIN GARANTIA,16600,48,0.19899999999999998,1
1/07/2019,==BBVAPE426324801,==BBVAPE10928865,SIN GARANTIA,5000,24,0.327,1
1/07/2019,==BBVAPE416783721,==BBVAPE56929017,SIN GARANTIA,25000,36,0.188,0
1/07/2019,==BBVAPE489543231,==BBVAPE56782029,SIN GARANTIA,4700,48,0.3369,0
1/07/2019,==BBVAPE489543231,==BBVAPE56782047,SIN GARANTIA,4700,48,0.3369,0
1/07/2019,==BBVAPE498035289,==BBVAPE56855109,SIN GARANTIA,70000,60,0.1405,0
1/07/2019,==BBVAPE498035289,==BBVAPE56858529,SIN GARANTIA,65000,48,0.1405,0
1/07/2019,==BBVAPE498035289,==BBVAPE10589313,SIN GARANTIA,65000,48,0.1405,1
1/07/2019,==BBVAPE445341135,==BBVAPE57201393,SIN GARANTIA,16600,60,0.19699999999999998,1
1/07/2019,==BBVAPE508038285,==BBVAPE56744121,SIN GARANTIA,11800,60,0.165,0
1/07/2019,==BBVAPE508038285,==BBVAPE56767071,SIN GARANTIA,11800,60,0.165,1
1/07/2019,==BBVAPE478764435,==BBVAPE56706843,SIN GARANTIA,16600,48,0.19899999999999998,1
1/07/2019,==BBVAPE486378525,==BBVAPE10588197,SIN GARANTIA,10000,36,0.2185,0
1/07/2019,==BBVAPE460647075,==BBVAPE57073773,SIN GARANTIA,5400,60,0.312,1
1/07/2019,==BBVAPE509747313,==BBVAPE56721405,SIN GARANTIA,5900,48,0.312,1
1/07/2019,==BBVAPE449967063,==BBVAPE10735401,SIN GARANTIA,30000,12,0.2005,1
1/07/2019,==BBVAPE405382953,==BBVAPE56832573,SIN GARANTIA,17100,36,0.19699999999999998,0
1/07/2019,==BBVAPE405382953,==BBVAPE10652907,SIN GARANTIA,17100,36,0.2115,1
1/07/2019,==BBVAPE408315729,==BBVAPE10835211,SIN GARANTIA,5000,18,0.324,0
1/07/2019,==BBVAPE503359437,==BBVAPE10986213,SIN GARANTIA,6000,12,0.324,0
1/07/2019,==BBVAPE462076275,==BBVAPE10712721,SIN GARANTIA,22900,48,0.2145,0
1/07/2019,==BBVAPE474331899,==BBVAPE56782767,SIN GARANTIA,80900,60,0.145,0
1/07/2019,==BBVAPE482926593,==BBVAPE56941923,SIN GARANTIA,32900,60,0.188,1
1/07/2019,==BBVAPE482926593,==BBVAPE57003951,SIN GARANTIA,32900,60,0.188,0
1/07/2019,==BBVAPE482926593,==BBVAPE10765677,SIN GARANTIA,32900,60,0.2025,0
1/07/2019,==BBVAPE443574039,==BBVAPE57170541,SIN GARANTIA,20400,60,0.2,1
1/07/2019,==BBVAPE477023241,==BBVAPE10676109,SIN GARANTIA,60000,60,0.188,0
1/07/2019,==BBVAPE487839369,==BBVAPE56702325,SIN GARANTIA,17000,48,0.19699999999999998,0
1/07/2019,==BBVAPE487839369,==BBVAPE56729919,SIN GARANTIA,17000,48,0.19699999999999998,1
1/07/2019,==BBVAPE490400535,==BBVAPE57257625,SIN GARANTIA,12300,36,0.2055,1
1/07/2019,==BBVAPE479250705,==BBVAPE56806833,SIN GARANTIA,10400,36,0.2085,0
1/07/2019,==BBVAPE454056123,==BBVAPE56912655,SIN GARANTIA,22300,36,0.14,0
1/07/2019,==BBVAPE454056123,==BBVAPE56927019,SIN GARANTIA,22300,36,0.14,0
1/07/2019,==BBVAPE463458711,==BBVAPE10945353,SIN GARANTIA,30000,48,0.2035,0
1/07/2019,==BBVAPE419499615,==BBVAPE10501959,SIN GARANTIA,15000,24,0.2125,0
1/07/2019,==BBVAPE413597199,==BBVAPE10714053,SIN GARANTIA,15000,36,0.2115,1
1/07/2019,==BBVAPE486086313,==BBVAPE56714565,SIN GARANTIA,36300,60,0.188,0
1/07/2019,==BBVAPE486086313,==BBVAPE56885133,SIN GARANTIA,32400,60,0.188,0
1/07/2019,==BBVAPE486086313,==BBVAPE56885727,SIN GARANTIA,32400,60,0.188,0
1/07/2019,==BBVAPE486086313,==BBVAPE56925597,SIN GARANTIA,32400,60,0.188,0
1/07/2019,==BBVAPE486086313,==BBVAPE56925615,SIN GARANTIA,32400,60,0.188,0
1/07/2019,==BBVAPE486086313,==BBVAPE57045477,SIN GARANTIA,32400,60,0.188,0
1/07/2019,==BBVAPE486086313,==BBVAPE57047871,SIN GARANTIA,32400,60,0.188,0
1/07/2019,==BBVAPE492340053,==BBVAPE56865765,SIN GARANTIA,10200,60,0.2055,0
1/07/2019,==BBVAPE457613301,==BBVAPE57182277,SIN GARANTIA,2500,12,0.337,1
1/07/2019,==BBVAPE401162709,==BBVAPE57225549,SIN GARANTIA,13300,48,0.2085,0
1/07/2019,==BBVAPE401162709,==BBVAPE57242649,SIN GARANTIA,6600,36,0.312,0
1/07/2019,==BBVAPE401162709,==BBVAPE57245889,SIN GARANTIA,13300,48,0.2085,0
1/07/2019,==BBVAPE461163711,==BBVAPE56773713,SIN GARANTIA,99600,60,0.187,0
1/07/2019,==BBVAPE489502029,==BBVAPE56942931,SIN GARANTIA,5000,36,0.312,1
1/07/2019,==BBVAPE442536231,==BBVAPE10587351,DINERARIA,4000,24,0.358,0
1/07/2019,==BBVAPE442536231,==BBVAPE10635789,DINERARIA,3560,12,0.358,1
1/07/2019,==BBVAPE432458211,==BBVAPE56701713,SIN GARANTIA,12900,60,0.2055,1
1/07/2019,==BBVAPE448428819,==BBVAPE56810325,SIN GARANTIA,51200,60,0.185,0
1/07/2019,==BBVAPE448428819,==BBVAPE10618239,SIN GARANTIA,51200,60,0.1995,1
1/07/2019,==BBVAPE421729491,==BBVAPE57028575,SIN GARANTIA,21000,60,0.2,0
1/07/2019,==BBVAPE421729491,==BBVAPE10812441,SIN GARANTIA,21000,60,0.2145,0
1/07/2019,==BBVAPE400788435,==BBVAPE57257157,SIN GARANTIA,25700,60,0.18899999999999997,1
1/07/2019,==BBVAPE407876349,==BBVAPE57131085,SIN GARANTIA,7200,48,0.312,1
1/07/2019,==BBVAPE429492585,==BBVAPE56806815,SIN GARANTIA,7000,36,0.312,1
1/07/2019,==BBVAPE471383139,==BBVAPE56948349,SIN GARANTIA,13100,48,0.2085,0
1/07/2019,==BBVAPE471383139,==BBVAPE56977365,SIN GARANTIA,13100,48,0.2085,0
1/07/2019,==BBVAPE471383139,==BBVAPE56978283,SIN GARANTIA,13100,48,0.2085,0
1/07/2019,==BBVAPE471976977,==BBVAPE57236313,SIN GARANTIA,3800,36,0.3441,0
1/07/2019,==BBVAPE479283213,==BBVAPE10972623,SIN GARANTIA,8500,36,0.324,0
1/07/2019,==BBVAPE411939309,==BBVAPE56695179,SIN GARANTIA,73500,60,0.187,0
1/07/2019,==BBVAPE411939309,==BBVAPE56695701,SIN GARANTIA,73500,60,0.187,0
1/07/2019,==BBVAPE411939309,==BBVAPE56824005,SIN GARANTIA,73500,60,0.187,0
1/07/2019,==BBVAPE411939309,==BBVAPE57235791,SIN GARANTIA,73500,60,0.185,0
1/07/2019,==BBVAPE411939309,==BBVAPE10466661,SIN GARANTIA,73500,60,0.187,0
1/07/2019,==BBVAPE416485695,==BBVAPE56830017,SIN GARANTIA,14900,36,0.2085,1
1/07/2019,==BBVAPE448898223,==BBVAPE57225567,SIN GARANTIA,23700,60,0.19899999999999998,0
1/07/2019,==BBVAPE426110043,==BBVAPE10759377,SIN GARANTIA,5000,24,0.355,0
1/07/2019,==BBVAPE498761103,==BBVAPE56715105,SIN GARANTIA,14500,48,0.2085,0
1/07/2019,==BBVAPE498761103,==BBVAPE56715879,SIN GARANTIA,14500,48,0.2085,0
1/07/2019,==BBVAPE447534399,==BBVAPE10594551,SIN GARANTIA,20000,48,0.2145,0
1/07/2019,==BBVAPE447534399,==BBVAPE10628355,SIN GARANTIA,25000,48,0.2035,0
1/07/2019,==BBVAPE510511593,==BBVAPE56855037,SIN GARANTIA,5000,48,0.312,1
1/07/2019,==BBVAPE487153191,==BBVAPE56721387,SIN GARANTIA,40000,60,0.18600000000000003,0
1/07/2019,==BBVAPE487153191,==BBVAPE10563609,SIN GARANTIA,40000,60,0.2005,0
1/07/2019,==BBVAPE474079035,==BBVAPE57034353,SIN GARANTIA,25300,60,0.18899999999999997,0
1/07/2019,==BBVAPE425393427,==BBVAPE57134703,SIN GARANTIA,8600,36,0.312,0
1/07/2019,==BBVAPE454745073,==BBVAPE56782659,SIN GARANTIA,10800,36,0.2085,0
1/07/2019,==BBVAPE401701017,==BBVAPE56861265,SIN GARANTIA,8600,48,0.312,0
1/07/2019,==BBVAPE401701017,==BBVAPE56912835,SIN GARANTIA,8600,48,0.312,1
1/07/2019,==BBVAPE478501059,==BBVAPE56736561,SIN GARANTIA,7300,48,0.312,0
1/07/2019,==BBVAPE478501059,==BBVAPE56746821,SIN GARANTIA,7300,48,0.312,0
1/07/2019,==BBVAPE478501059,==BBVAPE56754543,SIN GARANTIA,7300,48,0.312,1
1/07/2019,==BBVAPE442687755,==BBVAPE57052119,SIN GARANTIA,26700,48,0.18600000000000003,0
1/07/2019,==BBVAPE393650445,==BBVAPE10630677,SIN GARANTIA,9500,30,0.35200000000000004,0
1/07/2019,==BBVAPE460019667,==BBVAPE56752365,SIN GARANTIA,5900,48,0.3025,0
1/07/2019,==BBVAPE472039725,==BBVAPE56955657,SIN GARANTIA,26200,60,0.188,1
1/07/2019,==BBVAPE472039725,==BBVAPE56976519,SIN GARANTIA,26200,60,0.188,0
1/07/2019,==BBVAPE402764295,==BBVAPE57028701,SIN GARANTIA,6000,24,0.305,0
1/07/2019,==BBVAPE402764295,==BBVAPE57028881,SIN GARANTIA,3700,24,0.337,0
1/07/2019,==BBVAPE405431913,==BBVAPE56725329,SIN GARANTIA,25400,60,0.18899999999999997,1
1/07/2019,==BBVAPE397695459,==BBVAPE56996481,SIN GARANTIA,30500,48,0.188,0
1/07/2019,==BBVAPE397695459,==BBVAPE57032679,SIN GARANTIA,27200,48,0.188,0
1/07/2019,==BBVAPE397695459,==BBVAPE57052407,SIN GARANTIA,30500,48,0.188,0
1/07/2019,==BBVAPE397695459,==BBVAPE57064377,SIN GARANTIA,27200,48,0.188,0
1/07/2019,==BBVAPE397695459,==BBVAPE10793253,SIN GARANTIA,27200,48,0.2025,1
1/07/2019,==BBVAPE453553707,==BBVAPE56726895,SIN GARANTIA,6400,24,0.312,1
1/07/2019,==BBVAPE490880541,==BBVAPE10615341,SIN GARANTIA,30000,48,0.2015,1
1/07/2019,==BBVAPE510264579,==BBVAPE57198387,SIN GARANTIA,2100,12,0.3441,0
1/07/2019,==BBVAPE510264579,==BBVAPE57215541,SIN GARANTIA,2100,12,0.3441,1
1/07/2019,==BBVAPE478352307,==BBVAPE56996985,SIN GARANTIA,59100,60,0.1775,0
1/07/2019,==BBVAPE478352307,==BBVAPE57017721,SIN GARANTIA,59100,60,0.1775,0
1/07/2019,==BBVAPE441555519,==BBVAPE56934003,SIN GARANTIA,4000,36,0.3441,0
1/07/2019,==BBVAPE441555519,==BBVAPE56978967,SIN GARANTIA,4000,36,0.3441,0
1/07/2019,==BBVAPE400287729,==BBVAPE56780319,SIN GARANTIA,15900,48,0.19699999999999998,0
1/07/2019,==BBVAPE400287729,==BBVAPE56826687,SIN GARANTIA,18400,60,0.19699999999999998,0
1/07/2019,==BBVAPE397539183,==BBVAPE56943993,SIN GARANTIA,2100,12,0.3441,0
1/07/2019,==BBVAPE397539183,==BBVAPE56944101,SIN GARANTIA,2100,12,0.3441,1
1/07/2019,==BBVAPE443433333,==BBVAPE57038439,SIN GARANTIA,4700,36,0.3369,0
1/07/2019,==BBVAPE459590835,==BBVAPE56778771,SIN GARANTIA,6400,36,0.312,1
1/07/2019,==BBVAPE424770951,==BBVAPE10811793,SIN GARANTIA,50000,24,0.1995,0
1/07/2019,==BBVAPE400666755,==BBVAPE10892685,SIN GARANTIA,18000,24,0.2125,0
1/07/2019,==BBVAPE509645019,==BBVAPE56852193,SIN GARANTIA,6900,36,0.312,0
1/07/2019,==BBVAPE509645019,==BBVAPE10638813,SIN GARANTIA,6900,36,0.327,1
1/07/2019,==BBVAPE459639525,==BBVAPE10858593,SIN GARANTIA,28200,60,0.2005,0
1/07/2019,==BBVAPE461131779,==BBVAPE56794827,SIN GARANTIA,7100,36,0.312,0
1/07/2019,==BBVAPE461131779,==BBVAPE10633269,SIN GARANTIA,7100,36,0.327,1
1/07/2019,==BBVAPE478253433,==BBVAPE57236403,SIN GARANTIA,10200,48,0.2085,0
1/07/2019,==BBVAPE478253433,==BBVAPE57251919,SIN GARANTIA,10200,48,0.2085,1
1/07/2019,==BBVAPE404651199,==BBVAPE10711983,SIN GARANTIA,13000,48,0.276,1
1/07/2019,==BBVAPE481729611,==BBVAPE56738649,SIN GARANTIA,16300,60,0.145,0
1/07/2019,==BBVAPE481729611,==BBVAPE56998335,SIN GARANTIA,16300,60,0.145,0
1/07/2019,==BBVAPE435084465,==BBVAPE56852733,SIN GARANTIA,28500,60,0.187,0
1/07/2019,==BBVAPE435084465,==BBVAPE10649811,SIN GARANTIA,74500,60,0.2005,0
1/07/2019,==BBVAPE428327355,==BBVAPE56767269,SIN GARANTIA,27300,60,0.188,0
1/07/2019,==BBVAPE428327355,==BBVAPE57029403,SIN GARANTIA,27300,60,0.187,0
1/07/2019,==BBVAPE428327355,==BBVAPE10825725,SIN GARANTIA,27300,60,0.2015,1
1/07/2019,==BBVAPE475725909,==BBVAPE57199107,SIN GARANTIA,24500,48,0.19899999999999998,0
1/07/2019,==BBVAPE475725909,==BBVAPE10935741,SIN GARANTIA,24500,48,0.2135,1
1/07/2019,==BBVAPE425990343,==BBVAPE57140787,SIN GARANTIA,25700,48,0.188,1
1/07/2019,==BBVAPE429765645,==BBVAPE10722099,SIN GARANTIA,10000,36,0.2185,0
1/07/2019,==BBVAPE415332453,==BBVAPE57194517,SIN GARANTIA,38700,60,0.187,0
1/07/2019,==BBVAPE415332453,==BBVAPE57216063,SIN GARANTIA,38700,60,0.187,0
1/07/2019,==BBVAPE415332453,==BBVAPE57234225,SIN GARANTIA,38700,60,0.187,0
1/07/2019,==BBVAPE415332453,==BBVAPE10944705,SIN GARANTIA,38700,60,0.2015,1
1/07/2019,==BBVAPE406899525,==BBVAPE57222633,SIN GARANTIA,3800,36,0.3441,1
1/07/2019,==BBVAPE406899525,==BBVAPE57255951,SIN GARANTIA,3800,36,0.3441,0
1/07/2019,==BBVAPE461212689,==BBVAPE56784639,SIN GARANTIA,10000,36,0.2075,1
1/07/2019,==BBVAPE440601087,==BBVAPE56827155,SIN GARANTIA,1000,12,0.3441,1
1/07/2019,==BBVAPE440601087,==BBVAPE56827731,SIN GARANTIA,1000,12,0.3441,0
1/07/2019,==BBVAPE414456591,==BBVAPE57157689,SIN GARANTIA,6300,36,0.312,0
1/07/2019,==BBVAPE491027277,==BBVAPE56938683,SIN GARANTIA,11800,60,0.2065,1
1/07/2019,==BBVAPE398399601,==BBVAPE57137007,SIN GARANTIA,4000,36,0.226,0
1/07/2019,==BBVAPE398399601,==BBVAPE57157365,SIN GARANTIA,5000,48,0.23199999999999998,0
1/07/2019,==BBVAPE417302247,==BBVAPE56734671,SIN GARANTIA,14400,60,0.2075,0
1/07/2019,==BBVAPE417302247,==BBVAPE56751267,SIN GARANTIA,14400,60,0.2075,0
1/07/2019,==BBVAPE431819535,==BBVAPE57085095,SIN GARANTIA,19000,48,0.19699999999999998,0
1/07/2019,==BBVAPE431819535,==BBVAPE57123129,SIN GARANTIA,19000,48,0.19699999999999998,1
1/07/2019,==BBVAPE463597995,==BBVAPE56743617,SIN GARANTIA,4600,36,0.337,0
1/07/2019,==BBVAPE395476995,==BBVAPE10657047,DINERARIA,1000,12,0.35700000000000004,1
1/07/2019,==BBVAPE414645825,==BBVAPE10626195,SIN GARANTIA,9200,36,0.327,0
1/07/2019,==BBVAPE414645825,==BBVAPE10656975,SIN GARANTIA,9200,36,0.327,1
1/07/2019,==BBVAPE482503683,==BBVAPE56862453,SIN GARANTIA,6100,36,0.3025,1
1/07/2019,==BBVAPE408966393,==BBVAPE56736237,SIN GARANTIA,1200,48,0.3441,1
1/07/2019,==BBVAPE500959101,==BBVAPE56949879,SIN GARANTIA,6200,36,0.312,0
1/07/2019,==BBVAPE500959101,==BBVAPE56967537,SIN GARANTIA,6200,36,0.312,0
1/07/2019,==BBVAPE500959101,==BBVAPE56985627,SIN GARANTIA,6200,36,0.312,0
1/07/2019,==BBVAPE500959101,==BBVAPE56985681,SIN GARANTIA,6200,36,0.312,0
1/07/2019,==BBVAPE500959101,==BBVAPE56992161,SIN GARANTIA,6200,36,0.312,0
1/07/2019,==BBVAPE500959101,==BBVAPE57012861,SIN GARANTIA,6200,36,0.312,0
1/07/2019,==BBVAPE500959101,==BBVAPE10777269,SIN GARANTIA,6200,36,0.327,1
1/07/2019,==BBVAPE429873789,==BBVAPE56824401,SIN GARANTIA,13500,48,0.2085,1
1/07/2019,==BBVAPE429873789,==BBVAPE10627023,SIN GARANTIA,13500,48,0.2205,0
1/07/2019,==BBVAPE427548063,==BBVAPE56749521,SIN GARANTIA,82900,60,0.185,1
1/07/2019,==BBVAPE462853767,==BBVAPE56851527,SIN GARANTIA,21000,48,0.19899999999999998,0
1/07/2019,==BBVAPE462853767,==BBVAPE56852517,SIN GARANTIA,21000,48,0.19899999999999998,1
1/07/2019,==BBVAPE445619793,==BBVAPE56758287,SIN GARANTIA,4700,6,0.14,1
1/07/2019,==BBVAPE402151593,==BBVAPE56980911,SIN GARANTIA,36100,48,0.18600000000000003,0
1/07/2019,==BBVAPE413932611,==BBVAPE10808427,SIN GARANTIA,7000,36,0.325,1
1/07/2019,==BBVAPE458116905,==BBVAPE10808319,SIN GARANTIA,57000,60,0.2015,0
1/07/2019,==BBVAPE488020449,==BBVAPE10785189,HIPOTECARIA,300000,120,0.184,0
1/07/2019,==BBVAPE414739227,==BBVAPE57085365,SIN GARANTIA,28600,60,0.18600000000000003,0
1/07/2019,==BBVAPE433381557,==BBVAPE57000333,SIN GARANTIA,2700,36,0.3441,1
1/07/2019,==BBVAPE424090317,==BBVAPE57071145,SIN GARANTIA,83300,60,0.187,0
1/07/2019,==BBVAPE503632029,==BBVAPE10738677,SIN GARANTIA,24500,48,0.2135,0
1/07/2019,==BBVAPE438316365,==BBVAPE10721667,SIN GARANTIA,69800,60,0.1995,0
1/07/2019,==BBVAPE427330857,==BBVAPE56769051,SIN GARANTIA,8300,60,0.305,0
1/07/2019,==BBVAPE427330857,==BBVAPE56772201,SIN GARANTIA,8300,60,0.305,1
1/07/2019,==BBVAPE449408397,==BBVAPE57112131,SIN GARANTIA,42300,60,0.145,0
1/07/2019,==BBVAPE477679737,==BBVAPE56688645,SIN GARANTIA,7000,48,0.312,0
1/07/2019,==BBVAPE477679737,==BBVAPE56689815,SIN GARANTIA,7000,48,0.312,0
1/07/2019,==BBVAPE477679737,==BBVAPE56689869,SIN GARANTIA,7000,48,0.312,1
1/07/2019,==BBVAPE488143965,==BBVAPE56904573,SIN GARANTIA,6000,36,0.3025,0
1/07/2019,==BBVAPE488143965,==BBVAPE56911647,SIN GARANTIA,6000,36,0.3025,1
1/07/2019,==BBVAPE476185143,==BBVAPE56802117,SIN GARANTIA,7600,48,0.312,0
1/07/2019,==BBVAPE466614417,==BBVAPE56809479,SIN GARANTIA,29500,60,0.187,0
1/07/2019,==BBVAPE482497995,==BBVAPE57239913,SIN GARANTIA,1500,12,0.3369,0
1/07/2019,==BBVAPE482497995,==BBVAPE57256311,SIN GARANTIA,1500,12,0.3369,1
1/07/2019,==BBVAPE427860309,==BBVAPE10818165,DINERARIA,1500,6,0.355,1
1/07/2019,==BBVAPE425311527,==BBVAPE56684667,SIN GARANTIA,10100,36,0.2085,1
1/07/2019,==BBVAPE425311527,==BBVAPE56714475,SIN GARANTIA,10100,36,0.2085,0
1/07/2019,==BBVAPE421246587,==BBVAPE56937981,SIN GARANTIA,21300,60,0.2,1
1/07/2019,==BBVAPE453086229,==BBVAPE10583265,SIN GARANTIA,10000,24,0.2195,1
1/07/2019,==BBVAPE471403713,==BBVAPE56816913,SIN GARANTIA,21500,60,0.198,0
1/07/2019,==BBVAPE471403713,==BBVAPE56867925,SIN GARANTIA,21500,60,0.198,0
1/07/2019,==BBVAPE471403713,==BBVAPE56896635,SIN GARANTIA,21500,60,0.198,0
1/07/2019,==BBVAPE471403713,==BBVAPE56991585,SIN GARANTIA,21500,60,0.19699999999999998,0
1/07/2019,==BBVAPE471403713,==BBVAPE57011943,SIN GARANTIA,21500,60,0.19699999999999998,0
1/07/2019,==BBVAPE471403713,==BBVAPE57064809,SIN GARANTIA,21500,60,0.19699999999999998,0
1/07/2019,==BBVAPE426855189,==BBVAPE10788123,SIN GARANTIA,21900,60,0.2115,0
1/07/2019,==BBVAPE449687181,==BBVAPE10595505,SIN GARANTIA,44500,60,0.187,1
1/07/2019,==BBVAPE470773659,==BBVAPE10874019,SIN GARANTIA,100000,60,0.184,1
1/07/2019,==BBVAPE421896873,==BBVAPE57245817,SIN GARANTIA,80000,60,0.145,0
1/07/2019,==BBVAPE480482697,==BBVAPE56942193,SIN GARANTIA,5900,36,0.312,0
1/07/2019,==BBVAPE465758409,==BBVAPE57015741,SIN GARANTIA,6200,48,0.312,0
1/07/2019,==BBVAPE465758409,==BBVAPE57034461,SIN GARANTIA,6200,48,0.312,0
1/07/2019,==BBVAPE465758409,==BBVAPE57034551,SIN GARANTIA,6200,48,0.312,1
1/07/2019,==BBVAPE465758409,==BBVAPE57034749,SIN GARANTIA,6200,48,0.312,0
1/07/2019,==BBVAPE465758409,==BBVAPE57035883,SIN GARANTIA,6200,48,0.312,0
1/07/2019,==BBVAPE465758409,==BBVAPE57036567,SIN GARANTIA,6200,48,0.312,0
1/07/2019,==BBVAPE412164435,==BBVAPE57208287,SIN GARANTIA,16100,48,0.19699999999999998,0
